DATESTR,DATENUM,TYPE,DEPENDENCE,LON,LAT,DEP,LOCSRC,PREFMW,PREFMWSRC,PREFMS,PREFMSSRC,PREFmb,PREFmbSRC,PREFML,PREFMLSRC,MLREGION,REVML,MX_ORIGML,MX_TYPE,MX_REVML,MX_REVMLTYPE,MX_REVMLSRC,MS2MW,mb2MW,ML2MW,PREFMW,PREFMWSRC,COMM
2005-09-18 10:36:44,732573.4422,local,1,138.593,-32.739,10.3,ADE,NaN,,NaN,,NaN,,3,ADE,SA,3.04,3.00,ML,3.04,REV_ML,REV_ML,NaN,NaN,3.24,3.24,ML2MW,"S of Orroroo; SA"
2005-09-20 04:50:15,732575.2016,local,0,117.181,-30.135,2,AUST,NaN,,NaN,,NaN,,2.5,AUST,WA,NaN,2.50,ML,2.50,ML,AUST,NaN,NaN,2.86,2.86,ML2MW,"Kalannie; WA"
2005-09-21 21:39:15,732576.9023,local,0,117.173,-30.146,1.7,AUST,NaN,,NaN,,NaN,,2.7,AUST,WA,NaN,2.70,ML,2.70,ML,AUST,NaN,NaN,3.00,3.00,ML2MW,"N of Kalannie; WA"
2005-09-21 22:46:41,732576.9491,local,1,117.165,-30.146,2,USGS,4.06,Ghasemi et al (2016),NaN,,NaN,,4,AUST,WA,NaN,4.06,MW,4.06,MW,Ghasemi et al (2016),NaN,NaN,3.98,4.06,Ghasemi et al (2016),"N of Kalannie; WA"
2005-09-21 22:59:25,732576.9579,local,0,117.167,-30.151,0.5,AUST,NaN,,NaN,,NaN,,3.7,AUST,WA,NaN,3.70,ML,3.70,ML,AUST,NaN,NaN,3.74,3.74,ML2MW,"N of Kalannie; WA"
2005-09-21 23:03:55,732576.9611,local,0,117.15,-30.136,2,AUST,NaN,,NaN,,NaN,,2.6,AUST,WA,NaN,2.60,ML,2.60,ML,AUST,NaN,NaN,2.93,2.93,ML2MW,"N of Kalannie; WA"
2005-09-22 00:28:47,732577.02,local,0,117.153,-30.172,3,AUST,NaN,,NaN,,NaN,,3,AUST,WA,NaN,3.00,ML,3.00,ML,AUST,NaN,NaN,3.21,3.21,ML2MW,"N of Kalannie; WA"
2005-09-22 03:52:59,732577.1618,local,2,117.173,-30.126,3,AUST,3.96,Ghasemi et al (2016),NaN,,NaN,,4.1,AUST,WA,NaN,3.96,MW,3.96,MW,Ghasemi et al (2016),NaN,NaN,4.06,3.96,Ghasemi et al (2016),"NE of Kalannie; WA"
2005-09-22 18:34:34,732577.774,local,0,117.159,-30.142,4.5,AUST,NaN,,NaN,,NaN,,3.9,AUST,WA,NaN,3.90,ML,3.90,ML,AUST,NaN,NaN,3.90,3.90,ML2MW,"N of Kalannie; WA"
2005-09-23 09:56:40,732578.4144,local,0,117.169,-30.142,1.8,AUST,NaN,,NaN,,NaN,,2.7,AUST,WA,NaN,2.70,ML,2.70,ML,AUST,NaN,NaN,3.00,3.00,ML2MW,"N of Kalannie; WA"
2005-09-23 11:43:15,732578.4884,local,0,117.202,-30.123,0,AUST,NaN,,NaN,,NaN,,2.9,AUST,WA,NaN,2.90,ML,2.90,ML,AUST,NaN,NaN,3.14,3.14,ML2MW,"N of Kalannie; WA"
2005-09-25 09:40:28,732580.4031,local,1,144.454,-41.323,10,MEL,NaN,,NaN,,NaN,,3.5,MEL,SEA,3.46,3.50,ML,3.46,REV_ML,REV_ML,NaN,NaN,3.56,3.56,ML2MW,"Off Temma; Tas"
2005-09-28 21:37:31,732583.9011,local,1,146.027,-38.568,7.2,MEL,NaN,,NaN,,NaN,,2.9,MEL,SEA,2.87,2.90,ML,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,"Tarwin; Vic"
2005-10-02 17:50:05,732587.7431,local,2,150.972,-29.485,0,RC,NaN,,NaN,,NaN,,2.6,RC,SEA,NaN,2.60,ML,2.60,ML,RC,NaN,NaN,2.93,2.93,ML2MW,"NE of Delungra; NSW"
2005-10-03 07:22:17,732588.3071,local,0,117.05,-30.517,0,AUST,NaN,,NaN,,NaN,,2.7,AUST,WA,NaN,2.70,ML,2.70,ML,AUST,NaN,NaN,3.00,3.00,ML2MW,"W of Burakin; WA"
2005-10-04 09:23:32,732589.3914,local,0,134.015,-19.722,11,AUST,NaN,,NaN,,NaN,,3.2,AUST,WA,NaN,3.20,ML,3.20,ML,AUST,NaN,NaN,3.36,3.36,ML2MW,"Tennant Creek; NT"
2005-10-05 19:36:12,732590.8168,local,0,117.171,-30.166,0,AUST,NaN,,NaN,,NaN,,3.3,AUST,WA,NaN,3.30,ML,3.30,ML,AUST,NaN,NaN,3.43,3.43,ML2MW,"N of Kalannie; WA"
2005-10-14 05:33:13,732599.2314,local,1,138.881,-33.7,12.5,ADE,NaN,,NaN,,NaN,,2.8,ADE,SA,2.78,2.80,ML,2.78,REV_ML,REV_ML,NaN,NaN,3.05,3.05,ML2MW,"Burra; SA"
2005-10-18 16:13:30,732603.676,local,0,134.101,-19.868,0,AUST,NaN,,NaN,,NaN,,3.4,AUST,WA,NaN,3.40,ML,3.40,ML,AUST,NaN,NaN,3.51,3.51,ML2MW,"Tennant Creek; NT"
2005-10-20 04:01:04,732605.1674,local,0,117.143,-30.165,4.7,AUST,NaN,,NaN,,NaN,,2.9,AUST,WA,NaN,2.90,ML,2.90,ML,AUST,NaN,NaN,3.14,3.14,ML2MW,"N of Kalannie; WA"
2005-10-22 06:38:19,732607.2766,local,2,117.878,-30.225,2.9,AUST,NaN,,NaN,,NaN,,2.7,AUST,WA,NaN,2.70,ML,2.70,ML,AUST,NaN,NaN,3.00,3.00,ML2MW,"N of Beacon; WA"
2005-10-31 18:13:38,732616.7595,local,1,150.151,-33.612,7.9,MEL,NaN,,NaN,,NaN,,3.4,MEL,SEA,3.38,3.40,ML,3.38,REV_ML,REV_ML,NaN,NaN,3.49,3.49,ML2MW,"13 km S of Lithgow; NSW"
2005-11-05 11:49:12,732621.4925,local,0,117.175,-30.133,2.3,AUST,NaN,,NaN,,NaN,,2.9,AUST,WA,NaN,2.90,ML,2.90,ML,AUST,NaN,NaN,3.14,3.14,ML2MW,"N of Kalannie; WA"
2005-11-06 11:28:09,732622.4779,local,0,117.155,-30.135,4.8,AUST,NaN,,NaN,,NaN,,3.1,AUST,WA,NaN,3.10,ML,3.10,ML,AUST,NaN,NaN,3.28,3.28,ML2MW,"N of Kalannie; WA"
2005-11-06 15:06:51,732622.6298,local,1,117.073,-31.751,4.1,AUST,NaN,,NaN,,NaN,,2.9,AUST,WA,NaN,2.90,ML,2.90,ML,AUST,NaN,NaN,3.14,3.14,ML2MW,"Meckering; WA"
2005-11-08 09:22:47,732624.3908,local,2,143.969,-16.804,7.8,RC,NaN,,NaN,,NaN,,3.3,RC,WA,NaN,3.30,ML,3.30,ML,RC,NaN,NaN,3.43,3.43,ML2MW,"Wrotham Park; Qld"
2005-11-11 00:58:44,732627.0408,local,0,117.186,-30.137,0.7,AUST,NaN,,NaN,,NaN,,2.5,AUST,WA,NaN,2.50,ML,2.50,ML,AUST,NaN,NaN,2.86,2.86,ML2MW,"N of Kalannie; WA"
2005-11-15 14:50:44,732631.6186,local,1,128.666,-16.486,2,AUST,NaN,,NaN,,NaN,,3,AUST,WA,NaN,3.00,ML,3.00,ML,AUST,NaN,NaN,3.21,3.21,ML2MW,"S of Argyle; WA"
2005-11-20 21:38:57,732636.9021,local,0,117.153,-30.143,0,AUST,NaN,,NaN,,NaN,,2.6,AUST,WA,NaN,2.60,ML,2.60,ML,AUST,NaN,NaN,2.93,2.93,ML2MW,"N of Kalannie; WA"
2005-11-25 20:32:21,732641.8558,local,2,117.195,-30.134,2.2,AUST,NaN,,NaN,,NaN,,3.6,AUST,WA,NaN,3.60,ML,3.60,ML,AUST,NaN,NaN,3.66,3.66,ML2MW,"N of Kalannie; WA"
2005-11-28 04:57:43,732644.2068,local,0,133.86,-20.074,14,AUST,NaN,,NaN,,NaN,,3.4,AUST,WA,NaN,3.40,ML,3.40,ML,AUST,NaN,NaN,3.51,3.51,ML2MW,"Tennant Creek; NT"
2005-12-01 01:52:03,732647.0778,local,1,117.038,-30.536,2.5,AUST,NaN,,NaN,,NaN,,2.9,AUST,WA,NaN,2.90,ML,2.90,ML,AUST,NaN,NaN,3.14,3.14,ML2MW,"Burakin; WA"
2005-12-12 00:16:11,732658.0112,local,1,146.089,-42.712,10,MEL,NaN,,NaN,,NaN,,3,MEL,SEA,2.96,3.00,ML,2.96,REV_ML,REV_ML,NaN,NaN,3.18,3.18,ML2MW,"Strathgordon; Tas"
2005-12-14 11:02:26,732660.46,local,1,113.701,-21.889,22,AUST,NaN,,NaN,,NaN,,2.6,AUST,WA,NaN,2.60,ML,2.60,ML,AUST,NaN,NaN,2.93,2.93,ML2MW,"W of Exmouth; WA"
2005-12-17 00:06:25,732663.0045,local,0,133.008,-19.821,0,AUST,NaN,,NaN,,NaN,,2.9,AUST,WA,NaN,2.90,ML,2.90,ML,AUST,NaN,NaN,3.14,3.14,ML2MW,"Tennant Creek; NT"
2005-12-20 13:23:52,732666.5582,local,0,117.204,-30.134,3,AUST,NaN,,NaN,,NaN,,2.5,AUST,WA,NaN,2.50,ML,2.50,ML,AUST,NaN,NaN,2.86,2.86,ML2MW,"N of Kalannie; WA"
2005-12-20 19:49:26,732666.826,local,1,114.102,-29.4,10,AUST,NaN,,NaN,,NaN,,3.8,AUST,WA,NaN,3.80,ML,3.80,ML,AUST,NaN,NaN,3.82,3.82,ML2MW,"SW of Geraldton; WA"
2005-12-22 13:53:22,732668.5787,local,2,139.372,-37.708,26.7,ADE,NaN,,NaN,,NaN,,3.4,AUST,SEA,NaN,3.40,ML,3.40,ML,AUST,NaN,NaN,3.51,3.51,ML2MW,"Off Beachport; SA"
2005-12-26 07:50:18,732672.3266,local,1,128.746,-16.133,0,AUST,NaN,,NaN,,NaN,,3,AUST,WA,NaN,3.00,ML,3.00,ML,AUST,NaN,NaN,3.21,3.21,ML2MW,"S of Kununurra; WA"
2005-12-26 20:40:07,732672.8612,local,1,122.7622,-13.834,10,ISC,NaN,,NaN,,4.6,ISC,NaN,,WA,NaN,4.60,mb,4.60,mb,ISC,NaN,4.35,NaN,4.35,mb2MW,"Browse Basin; Northwest of Australia"
2005-12-27 09:32:06,732673.3973,local,1,112.757,-24.86,0,AUST,NaN,,NaN,,NaN,,3.5,AUST,WA,NaN,3.50,ML,3.50,ML,AUST,NaN,NaN,3.59,3.59,ML2MW,"W of Carnarvon; WA"
2005-12-28 20:54:52,732674.8714,local,1,147.894,-28.191,0,AUST,NaN,,NaN,,NaN,,4.1,AUST,SEA,NaN,4.10,ML,4.10,ML,AUST,NaN,NaN,4.06,4.06,ML2MW,"W of St George; Qld"
2006-01-02 20:43:05,732679.8633,local,1,150.938,-29.978,15,RC,NaN,,NaN,,NaN,,3.1,RC,SEA,NaN,3.10,ML,3.10,ML,RC,NaN,NaN,3.28,3.28,ML2MW,"Inverell; NSW"
2006-01-05 09:53:00,732682.4118,local,1,151.879,-19.283,4,RC,NaN,,NaN,,NaN,,4.4,RC,SEA,NaN,4.40,ML,4.40,ML,RC,NaN,NaN,4.31,4.31,ML2MW,"Marion Reef; Qld"
2006-01-08 22:02:44,732685.9186,local,1,139.164,-31.67,10.4,ADE,NaN,,NaN,,NaN,,3.1,ADE,SA,3.05,3.10,ML,3.05,REV_ML,REV_ML,NaN,NaN,3.25,3.25,ML2MW,"37 km W of Curnamona; SA"
2006-01-12 08:36:55,732689.359,local,1,145.058,-15.207,10,RC,NaN,,NaN,,NaN,,2.9,RC,SEA,NaN,2.90,ML,2.90,ML,RC,NaN,NaN,3.14,3.14,ML2MW,"Cooktown; Qld"
2006-01-12 22:19:54,732689.9305,local,1,146.595,-23.88,10,MEL,NaN,,NaN,,NaN,,3.9,MEL,SEA,3.50,3.90,ML,3.50,REV_ML,REV_ML,NaN,NaN,3.58,3.58,ML2MW,"Blackall; Qld"
2006-01-15 07:44:13,732692.3224,local,1,146.061,-16.754,10,RC,NaN,,NaN,,NaN,,2.9,RC,SEA,NaN,2.90,ML,2.90,ML,RC,NaN,NaN,3.14,3.14,ML2MW,"Off Cairns; Qld"
2006-01-19 16:15:30,732696.6774,local,1,146.204,-40.783,10,MEL,NaN,,NaN,,NaN,,3.6,AUST,SEA,NaN,3.60,ML,3.60,ML,AUST,NaN,NaN,3.66,3.66,ML2MW,"Off Penguin; Tas"
2006-01-20 00:42:31,732697.0295,local,1,135.801,-34.095,9.5,ADE,NaN,,NaN,,NaN,,2.6,ADE,WA,2.57,2.60,ML,2.57,REV_ML,REV_ML,NaN,NaN,2.91,2.91,ML2MW,"NE of Yeelanna; SA"
2006-01-22 00:49:04,732699.0341,local,1,135.89,-28.087,3.3,ADE,NaN,,NaN,,NaN,,2.9,ADE,SA,2.76,2.90,ML,2.76,REV_ML,REV_ML,NaN,NaN,3.04,3.04,ML2MW,"75 km SE of Oodnadatta; SA"
2006-01-22 20:15:09,732699.8439,local,1,118.294,-33.378,0,AUST,NaN,,NaN,,NaN,,2.5,AUST,WA,NaN,2.50,ML,2.50,ML,AUST,NaN,NaN,2.86,2.86,ML2MW,"SW of Lake Grace; WA"
2006-01-25 11:53:32,732702.4955,local,0,135.628,-34.135,6.1,ADE,NaN,,NaN,,NaN,,3,ADE,WA,2.95,3.00,ML,2.95,REV_ML,REV_ML,NaN,NaN,3.18,3.18,ML2MW,"Yeelanna; SA"
2006-01-25 11:54:14,732702.496,local,0,135.618,-34.169,1.2,ADE,NaN,,NaN,,NaN,,3.1,ADE,WA,3.05,3.10,ML,3.05,REV_ML,REV_ML,NaN,NaN,3.25,3.25,ML2MW,"Yeelanna; SA"
2006-01-25 11:56:28,732702.4975,local,0,135.705,-34.136,0.8,ADE,NaN,,NaN,,NaN,,2.7,ADE,WA,2.66,2.70,ML,2.66,REV_ML,REV_ML,NaN,NaN,2.97,2.97,ML2MW,"Yeelanna; SA"
2006-01-25 11:58:20,732702.4988,local,2,135.562,-34.157,4.4,ADE,NaN,,NaN,,NaN,,3.6,AUST,WA,NaN,3.60,ML,3.60,ML,AUST,NaN,NaN,3.66,3.66,ML2MW,"Yeelanna; SA"
2006-01-26 21:57:42,732703.9151,local,1,146.11,-17.292,10.4,RC,NaN,,NaN,,NaN,,2.9,RC,SEA,NaN,2.90,ML,2.90,ML,RC,NaN,NaN,3.14,3.14,ML2MW,"Babinda; Qld"
2006-01-29 09:40:16,732706.403,local,1,113.446,-21.676,22,AUST,NaN,,NaN,,NaN,,3.4,AUST,WA,NaN,3.40,ML,3.40,ML,AUST,NaN,NaN,3.51,3.51,ML2MW,"W of Exmouth; WA"
2006-02-01 00:14:13,732709.0099,local,1,122.74,-13.831,10,ISC,NaN,,NaN,,3.8,ISC,NaN,,WA,NaN,3.80,mb,3.80,mb,ISC,NaN,3.38,NaN,3.38,mb2MW,"SW of Browse Is; Off WA"
2006-02-04 16:31:58,732712.6889,local,1,148.168,-37.465,13.1,MEL,NaN,,NaN,,NaN,,3.9,AUST,SEA,NaN,3.90,ML,3.90,ML,AUST,NaN,NaN,3.90,3.90,ML2MW,"3 km N of Buchan; Vic"
2006-02-05 20:06:29,732713.8378,local,1,114.959,-23.737,15,AUST,NaN,,NaN,,NaN,,2.6,AUST,WA,NaN,2.60,ML,2.60,ML,AUST,NaN,NaN,2.93,2.93,ML2MW,"NE of Carnarvon; WA"
2006-02-09 04:16:25,732717.1781,local,1,138.239,-32.856,13.2,ADE,NaN,,NaN,,NaN,,3.5,AUST,SA,NaN,3.50,ML,3.50,ML,AUST,NaN,NaN,3.59,3.59,ML2MW,"Murray Town; SA"
2006-02-10 21:44:35,732718.906,local,1,135.643,-34.164,8.1,ADE,NaN,,NaN,,NaN,,2.6,ADE,WA,2.55,2.60,ML,2.55,REV_ML,REV_ML,NaN,NaN,2.89,2.89,ML2MW,"Yeelanna; SA"
2006-02-16 00:46:09,732724.0321,local,1,122.536,-17.735,10,ISC,NaN,,NaN,,3.4,ISC,NaN,,WA,NaN,3.40,mb,3.40,mb,ISC,NaN,2.90,NaN,2.90,mb2MW,"NE of Broome; WA"
2006-02-16 15:24:39,732724.6421,local,1,138.325,-31.172,11.5,ADE,NaN,,NaN,,NaN,,2.7,ADE,SA,2.65,2.70,ML,2.65,REV_ML,REV_ML,NaN,NaN,2.96,2.96,ML2MW,"8 km SW of Parachilna; SA"
2006-02-18 17:16:55,732726.7201,local,1,138.573,-32.804,16.5,ADE,NaN,,NaN,,NaN,,2.7,ADE,SA,2.73,2.70,ML,2.73,REV_ML,REV_ML,NaN,NaN,3.02,3.02,ML2MW,"S of Orroroo; SA"
2006-02-22 06:27:09,732730.2689,local,1,146.717,-41.753,10,MEL,NaN,,NaN,,NaN,,2.5,MEL,SEA,2.48,2.50,ML,2.48,REV_ML,REV_ML,NaN,NaN,2.84,2.84,ML2MW,"Great Lake; Tas"
2006-02-22 08:42:19,732730.3627,local,1,128.384,-10.382,35,ISC,NaN,,NaN,,3.3,ISC,NaN,,WA,NaN,3.30,mb,3.30,mb,ISC,NaN,2.78,NaN,2.78,mb2MW,"235 km WNW of Melville Island; Timor Sea"
2006-02-27 09:27:04,732735.3938,local,0,134.013,-19.803,6.5,AUST,NaN,,NaN,,NaN,,2.8,AUST,WA,NaN,2.80,ML,2.80,ML,AUST,NaN,NaN,3.07,3.07,ML2MW,"SW of Tennant Creek; NT"
2006-02-28 05:13:13,732736.2175,local,1,147.1166,-36.8182,12.19,MEL,NaN,,NaN,,NaN,,2.9,MEL,SEA,2.87,2.90,ML,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,"8 km SW of Mount Beauty; Vic"
2006-03-02 06:17:48,732738.2624,local,2,149.2,-34.828,8.7,MEL,NaN,,NaN,,NaN,,3.4,AUST,SEA,NaN,3.40,ML,3.40,ML,AUST,NaN,NaN,3.51,3.51,ML2MW,"8 km SW of Gunning; NSW"
2006-03-04 17:03:00,732740.7104,local,1,115.912,-33.618,0,AUST,NaN,,NaN,,NaN,,2.7,AUST,WA,NaN,2.70,ML,2.70,ML,AUST,NaN,NaN,3.00,3.00,ML2MW,"N of Kirup; WA"
2006-03-07 01:06:08,732743.0459,local,1,117.142,-30.146,2.2,AUST,NaN,,NaN,,NaN,,3.6,AUST,WA,NaN,3.60,ML,3.60,ML,AUST,NaN,NaN,3.66,3.66,ML2MW,"N of Kalannie; WA"
2006-03-08 14:29:00,732744.6035,local,1,127.303,-23.138,0,AUST,NaN,,NaN,,NaN,,2.5,AUST,WA,NaN,2.50,ML,2.50,ML,AUST,NaN,NaN,2.86,2.86,ML2MW,"SW of Lake Mackay; WA"
2006-03-11 10:35:49,732747.4415,local,1,136.649,-35.847,11.7,ADE,NaN,,NaN,,NaN,,3.5,AUST,SA,NaN,3.50,ML,3.50,ML,AUST,NaN,NaN,3.59,3.59,ML2MW,"Flinders Chase; SA"
2006-03-17 04:55:26,732753.2052,local,1,118.261,-30.76,2.8,AUST,NaN,,NaN,,NaN,,2.5,AUST,WA,NaN,2.50,ML,2.50,ML,AUST,NaN,NaN,2.86,2.86,ML2MW,"N of Mukinbudin; WA"
2006-03-27 21:57:29,732763.9149,local,1,150.478,-29.19,0,MEL,NaN,,NaN,,NaN,,4,MEL,SEA,3.96,4.00,ML,3.96,REV_ML,REV_ML,NaN,NaN,3.95,3.95,ML2MW,"60 km NE of Moree; NSW"
2006-03-29 12:57:39,732765.54,local,1,117.685,-30.28,0,AUST,NaN,,NaN,,NaN,,3,AUST,WA,NaN,3.00,ML,3.00,ML,AUST,NaN,NaN,3.21,3.21,ML2MW,"NW of Beacon; WA"
2006-04-01 01:09:13,732768.0481,local,1,130.972,-26.046,10,ISC,NaN,,NaN,,4.3,ISC,NaN,,WA,NaN,4.30,mb,4.30,mb,ISC,NaN,3.99,NaN,3.99,mb2MW,"NW of Amata; SA"
2006-04-02 08:39:42,732769.3609,local,1,119.081,-22.368,10,ISC,NaN,,NaN,,NaN,,4,AUST,WA,NaN,4.00,ML,4.00,ML,AUST,NaN,NaN,3.98,3.98,ML2MW,"E of Wittenoom Gorge; WA"
2006-04-03 21:58:21,732770.9155,local,1,132.175,-26.034,0,IDC,NaN,,NaN,,NaN,,2.7,IDC,WA,NaN,2.70,ML,2.70,ML,IDC,NaN,NaN,3.00,3.00,ML2MW,"N of Ernabella; SA"
2006-04-04 10:06:42,732771.4213,local,1,138.754,-33.43,10,ADE,NaN,,NaN,,NaN,,3.3,AUST,SA,NaN,3.30,ML,3.30,ML,AUST,NaN,NaN,3.43,3.43,ML2MW,"15 km W of Hallett; SA"
2006-04-08 00:34:17,732775.0238,local,1,142.258,-38.874,5.8,MEL,NaN,,NaN,,NaN,,3.4,MEL,SEA,3.37,3.40,ML,3.37,REV_ML,REV_ML,NaN,NaN,3.49,3.49,ML2MW,"Warrnambool; Vic"
2006-04-12 03:16:33,732779.1365,local,1,138.87,-33.509,4.6,ADE,NaN,,NaN,,NaN,,2.5,ADE,SA,2.48,2.50,ML,2.48,REV_ML,REV_ML,NaN,NaN,2.84,2.84,ML2MW,"N of Burra; SA"
2006-04-14 04:05:14,732781.1703,local,1,146.185,-17.117,19.1,RC,NaN,,NaN,,NaN,,2.7,RC,SEA,NaN,2.70,ML,2.70,ML,RC,NaN,NaN,3.00,3.00,ML2MW,"Off Innisfail; Qld"
2006-04-19 18:59:12,732786.7911,local,1,139.88,-37.881,22.2,ADE,NaN,,NaN,,NaN,,2.7,ADE,SEA,2.68,2.70,ML,2.68,REV_ML,REV_ML,NaN,NaN,2.98,2.98,ML2MW,"46 km S of Beachport; SA"
2006-04-21 08:11:50,732788.3416,local,1,149.144,-34.811,5.2,AUST,NaN,,NaN,,NaN,,3.1,AUST,SEA,NaN,3.10,ML,3.10,ML,AUST,NaN,NaN,3.28,3.28,ML2MW,"S of Dalton; NSW"
2006-04-21 09:22:30,732788.3906,local,1,151.646,-34.868,10,MEL,NaN,,NaN,,NaN,,2.5,MEL,SEA,2.47,2.50,ML,2.47,REV_ML,REV_ML,NaN,NaN,2.84,2.84,ML2MW,"Off Wollongong; NSW"
2006-04-23 14:23:06,732790.5994,local,2,122.075,-17.288,3,AUST,NaN,,NaN,,NaN,,2.6,AUST,WA,NaN,2.60,ML,2.60,ML,AUST,NaN,NaN,2.93,2.93,ML2MW,"N of Broome; WA"
2006-04-24 12:45:54,732791.5319,local,1,137.742,-25.734,0,IDC,NaN,,NaN,,3.2,IDC,NaN,,WA,NaN,3.20,mb,3.20,mb,IDC,NaN,2.66,NaN,2.66,mb2MW,"NW of Poeppel Corner; NT"
2006-04-26 14:24:05,732793.6001,local,0,122.161,-17.435,6.6,AUST,NaN,,NaN,,NaN,,3.3,AUST,WA,NaN,3.30,ML,3.30,ML,AUST,NaN,NaN,3.43,3.43,ML2MW,"N of Broome; WA"
2006-05-02 02:47:14,732799.1161,local,1,137.341,-25.877,10,ISC,NaN,,NaN,,3.6,ISC,3.6,AUST,WA,NaN,3.60,ML,3.60,ML,AUST,NaN,3.14,3.66,3.66,ML2MW,"NW of Poeppel Corner; NT"
2006-05-02 23:57:50,732799.9985,local,2,117.725,-30.266,3,AUST,NaN,,NaN,,NaN,,2.5,AUST,WA,NaN,2.50,ML,2.50,ML,AUST,NaN,NaN,2.86,2.86,ML2MW,"NW of Beacon; WA"
2006-05-03 13:45:34,732800.5733,local,2,138.383,-30.708,3.4,ADE,NaN,,NaN,,NaN,,2.9,ADE,SA,2.89,2.90,ML,2.89,REV_ML,REV_ML,NaN,NaN,3.13,3.13,ML2MW,"26 km S of Leigh Creek; SA"
2006-05-05 08:46:37,732802.3657,local,1,140.995,-36.242,8.9,ADE,NaN,,NaN,,NaN,,2.6,ADE,SEA,2.58,2.60,ML,2.58,REV_ML,REV_ML,NaN,NaN,2.91,2.91,ML2MW,"27 km NW of Kaniva; Vic"
2006-05-08 01:22:13,732805.0571,local,1,127.859,-17.673,0,AUST,NaN,,NaN,,NaN,,2.7,AUST,WA,NaN,2.70,ML,2.70,ML,AUST,NaN,NaN,3.00,3.00,ML2MW,"N of Halls Creek; WA"
2006-05-09 14:54:21,732806.6211,local,1,145.492,-43.769,10,MEL,NaN,,NaN,,NaN,,3,MEL,SEA,2.96,3.00,ML,2.96,REV_ML,REV_ML,NaN,NaN,3.18,3.18,ML2MW,"Off Bathurst Harbour; Tas"
2006-05-12 02:20:50,732809.0978,local,1,115.467,-12.151,10,ISC,NaN,,NaN,,4.7,ISC,NaN,,Other,NaN,4.70,mb,4.70,mb,ISC,NaN,4.70,NaN,4.70,mb2MW,"South of Bali; Indian Ocean"
2006-05-13 01:04:46,732810.045,local,1,135.595,-27.709,10,ISC,NaN,,NaN,,4.5,ISC,NaN,,SA,NaN,4.50,mb,4.50,mb,ISC,NaN,4.23,NaN,4.23,mb2MW,"SE of Oodnadatta; SA"
2006-05-13 06:18:36,732810.2629,local,1,115.104,-12.323,0,IDC,NaN,,NaN,,3.3,IDC,NaN,,Other,NaN,3.30,,3.30,mb,IDC,NaN,NaN,NaN,NaN,,"South of Bali; Indian Ocean"
2006-05-14 04:34:59,732811.191,local,1,139.241,-33.565,14,ADE,NaN,,NaN,,NaN,,2.9,ADE,SA,2.87,2.90,ML,2.87,REV_ML,REV_ML,NaN,NaN,3.12,3.12,ML2MW,"33 km SE of Hallett; SA"
2006-05-14 09:27:46,732811.3943,local,1,127.311,-18.327,0,AUST,NaN,,NaN,,NaN,,2.7,AUST,WA,NaN,2.70,ML,2.70,ML,AUST,NaN,NaN,3.00,3.00,ML2MW,"W of Halls Creek; WA"
2006-05-15 13:41:12,732812.5703,local,1,114.626,-13.092,10,ISC,NaN,,NaN,,3.6,ISC,NaN,,Other,NaN,3.60,mb,3.60,mb,ISC,NaN,3.18,NaN,3.18,mb2MW,"South of Bali; Indian Ocean"
2006-05-21 21:27:19,732818.894,local,1,136.617,-33.61,16,ADE,NaN,,NaN,,NaN,,2.6,ADE,WA,2.54,2.60,ML,2.54,REV_ML,REV_ML,NaN,NaN,2.89,2.89,ML2MW,"14 km NE of Cleve; SA"
2006-05-24 21:34:27,732821.8989,local,2,129.984,-23.204,10,ISC,NaN,,NaN,,NaN,,3.9,AUST,WA,NaN,3.90,ML,3.90,ML,AUST,NaN,NaN,3.90,3.90,ML2MW,"SE of Lake Mackay; NT"
2006-05-24 22:00:44,732821.9172,local,1,127.138,-16.534,2.3,AUST,NaN,,NaN,,NaN,,2.9,AUST,WA,NaN,2.90,ML,2.90,ML,AUST,NaN,NaN,3.14,3.14,ML2MW,"SW of Kununurra; WA"
2006-05-24 23:02:47,732821.9603,local,0,130.059,-22.916,10,AUST,NaN,,NaN,,NaN,,2.6,AUST,WA,NaN,2.60,ML,2.60,ML,AUST,NaN,NaN,2.93,2.93,ML2MW,"SE of Lake Mackay; NT"
2006-05-26 01:42:50,732823.0714,local,1,150.265,-29.149,10,RC,NaN,,NaN,,NaN,,2.9,RC,SEA,NaN,2.90,ML,2.90,ML,RC,NaN,NaN,3.14,3.14,ML2MW,"NE of Moree; NSW"
2006-05-26 07:38:19,732823.3183,local,1,128.691,-16.664,0,AUST,NaN,,NaN,,NaN,,2.9,AUST,WA,NaN,2.90,ML,2.90,ML,AUST,NaN,NaN,3.14,3.14,ML2MW,"S of Kunnunurra; WA"
2006-06-03 16:26:58,732831.6854,local,1,121.808,-16.813,10,ISC,NaN,,NaN,,3.5,ISC,3.2,AUST,WA,NaN,3.20,ML,3.20,ML,AUST,NaN,3.02,3.36,3.36,ML2MW,"N of Broome; WA"
2006-06-06 15:34:09,732834.6487,local,2,117.838,-25.119,10,ISC,NaN,,NaN,,4.1,ISC,4.5,AUST,WA,NaN,4.50,ML,4.50,ML,AUST,NaN,3.75,4.40,4.40,ML2MW,"E of Mt Clere HS; WA"
